"","(Intercept)","distribution","FAL_L","FL_L","FTL_L","HH","INF","s(temp, by = distribution)","SFT_L","substrate","SVL","TAL","TL_L","TRL","df","logLik","AICc","delta","weight"
"2319",2.54471177421859,NA,1.27784227600168,-0.804729713944805,-0.0622087812763695,NA,NA,NA,NA,"+",NA,NA,-0.156349240996422,NA,8,-394.789708087851,806.47382611359,313.786938213741,1.94247630428869e-70
"7828",0.182580535374828,"+",0.374975991652444,NA,NA,-0.425241079589576,NA,NA,0.00648620886368818,NA,0.0478576324786028,-0.00687359184015646,0.000293723096182691,-0.0240949084452416,11,-391.404017441547,806.478920959044,313.792033059195,1.93753429337229e-70
"7048",-1.43562583917199,"+",0.522748570693566,-0.40270125170052,NA,NA,NA,NA,0.0860924480405844,"+",0.0542595588990197,NA,-0.119911947412774,-0.101846583481844,11,-391.404891661359,806.480669398668,313.793781498819,1.93584120268184e-70
"7816",-0.734381795814969,"+",0.443934406875279,-0.272388580737323,NA,NA,NA,NA,0.0553807853652722,NA,0.0513479633371054,-0.00680218809177123,-0.0250890042616702,-0.0974132639896901,11,-391.405720200541,806.482326477032,313.795438577183,1.93423794666665e-70
"7945",-0.395853457282475,NA,NA,NA,1.0221102000699,NA,NA,NA,NA,"+",0.0795683531798865,-0.015648666921656,0.258469782042057,0.218255477430619,9,-393.678878243382,806.482756486764,313.795868586915,1.93382212080002e-70
"2998",-1.8024492951621,"+",NA,-0.295672399759719,NA,-0.404360656927624,0.241016635020209,NA,0.130553225684304,"+",0.0401862456865328,NA,0.189385473695598,NA,11,-391.408342765726,806.487571607401,313.800683707552,1.92917192745552e-70
"7076",-0.864762302482317,"+",0.375295236153255,NA,NA,NA,0.349998417413002,NA,0.0601850623068397,"+",0.0485128327708016,NA,-0.156610701286851,0.133456211255977,11,-391.408519900954,806.487925877857,313.801037978009,1.92883023341e-70
"953",-4.68579078888564,NA,NA,NA,0.664988067640502,0.285895820122004,-0.350782729977154,NA,0.288963436561622,"+",0.063930311095059,NA,NA,NA,9,-393.682081860294,806.489163720589,313.80227582074,1.92763680852427e-70
"1329",2.82298988659512,NA,NA,NA,NA,0.250190103894087,-0.767170092972968,NA,NA,"+",NA,-0.00782603401505816,NA,NA,7,-395.900335420544,806.492028865779,313.80514096593,1.92487730592492e-70
"7707",-0.572089986359293,NA,1.25849846552869,NA,0.00657743723277997,0.0865820758706168,NA,NA,NA,NA,0.0821892701544953,-0.00823480635914428,-0.117105443815124,0.114174180153571,10,-392.554366272635,806.492380344011,313.805492444162,1.92453905941055e-70
"437",-6.00077505085,NA,NA,-0.372702709832858,NA,0.76865902236769,-0.501155474898504,NA,0.515392052479606,"+",NA,NA,NA,NA,8,-394.800738053507,806.495886044902,313.808998145053,1.92116858509525e-70
"4018",-1.02236979796142,"+",NA,NA,NA,-0.413413276721674,0.210168374520023,NA,0.0840860077282963,"+",0.0407691669790719,-0.00561449703106083,0.169885584700203,NA,11,-391.412810608608,806.496507293165,313.809619393316,1.9205719164467e-70
"3646",0.508444084106405,"+",NA,-0.0869913518115842,-0.152102734227915,-0.519124639935305,0.236724493375364,NA,NA,NA,0.0365702099119671,-0.0044125170441226,0.183402438082468,NA,11,-391.413664310533,806.498214697015,313.811326797166,1.91893302016842e-70
"1205",-5.76145751836395,NA,NA,-0.341809894645424,NA,0.763138319716763,-0.511162097535468,NA,0.502451700340669,NA,NA,-0.00124227426233894,NA,NA,8,-394.802379899785,806.499169737459,313.81228183761,1.91801690959474e-70
"3898",0.487134065512001,"+",NA,NA,-0.183877864927859,-0.499874505485615,0.242648708279175,NA,NA,"+",0.0364602184623583,-0.00448629509635517,0.165851358438501,NA,11,-391.414199342197,806.499284760344,313.812396860495,1.91790660484714e-70
"2845",-0.775033938653918,NA,NA,-1.06646082173301,1.1898105130252,-0.167569238607336,NA,NA,NA,"+",0.0864107340436092,NA,0.254976612117272,NA,9,-393.687143868062,806.499287736123,313.812399836274,1.91790375121593e-70
"3894",0.369401950458464,"+",NA,-0.17524065157216,NA,-0.511448942755694,0.22454196214835,NA,NA,"+",0.0405701326416376,-0.00535353358584436,0.154572317422172,NA,11,-391.415931205972,806.502748487894,313.815860588045,1.91458792645346e-70
"287",2.55196767258066,NA,1.20572742439961,-0.783773305184247,-0.13693182373586,0.15824458914245,NA,NA,NA,"+",NA,NA,NA,NA,8,-394.805057870923,806.504525679734,313.817637779885,1.91288738709181e-70
"1085",2.75233170117835,NA,NA,-0.698947087400108,0.969825859303744,-0.277348808190733,-0.62792718847152,NA,NA,NA,NA,-0.0133760599107495,NA,NA,8,-394.805066561534,806.504543060956,313.817655161107,1.91287076300318e-70
"1978",-0.877668026159676,"+",NA,NA,-0.197058342743619,-0.257992232178309,0.259778052285087,NA,0.0875594388414195,"+",0.0333268723596236,-0.00235130909125612,NA,NA,11,-391.417201295837,806.505288667623,313.818400767774,1.91215777131791e-70
"6808",-0.450466413267932,"+",0.406459675333684,-0.304382076244938,NA,-0.467262617363898,NA,NA,0.0474253264097873,NA,0.0466296827736244,NA,0.00282196598698746,0.00152662085102743,11,-391.417421533286,806.505729142522,313.818841242673,1.91173668893759e-70
"958",-1.15245428718668,"+",NA,-0.0977707139859272,-0.200151674956754,-0.253259690915087,0.271655829734714,NA,0.104125755141869,"+",0.0329824405365115,NA,NA,NA,11,-391.419847383275,806.510580842499,313.82369294265,1.90710472301184e-70
"5033",-3.9883358115138,NA,NA,NA,0.758837210424805,NA,-0.295884853819077,NA,0.249356450120257,"+",0.0635420188128859,NA,NA,0.11033677632244,9,-393.693872625722,806.512745251444,313.825857351595,1.90504196211641e-70
"6835",-2.47815036560061,NA,1.07675778168607,NA,NA,0.0808383804391842,-0.188923908418069,NA,0.13118160000359,NA,0.0745341599924053,NA,-0.0838071587962295,0.033632844863047,10,-392.565219834624,806.514087467991,313.827199568142,1.90376390160121e-70
"1974",-0.781463064108427,"+",NA,-0.171921154836587,NA,-0.298531070811775,0.237755612978489,NA,0.0737106354500113,"+",0.0380222344584089,-0.0035667394210591,NA,NA,11,-391.42187791889,806.51464191373,313.827754013881,1.90323620785732e-70
"3117",2.73926507262414,NA,NA,-0.679553846952427,0.845795486957625,NA,-0.570013112542556,NA,NA,NA,NA,-0.0144050174126351,0.139968892810313,NA,8,-394.811678844317,806.517767626521,313.830879726672,1.90026404611318e-70
"4793",-4.14174950145414,NA,NA,NA,0.70747099036426,0.170253849294487,-0.291708723033633,NA,0.263489276413581,NA,0.0620544392638688,NA,NA,0.0940502129608263,9,-393.698117335726,806.521234671451,313.834346771602,1.89697274929257e-70
"3239",-3.26892206282705,NA,0.671148375931753,-0.62705807290137,NA,NA,-0.40619927513654,NA,0.350517962348151,NA,NA,-0.00521266092978052,0.244119352938455,NA,9,-393.698917606084,806.522835212168,313.835947312319,1.89545526551055e-70
"7685",-0.0507535373584043,NA,NA,-0.34264890251315,NA,NA,NA,NA,NA,NA,0.0693286916307172,-0.00896093656832886,0.830270500792419,0.193153922979746,8,-394.814259940766,806.522929819421,313.836041919572,1.89536560572326e-70
"4006",-2.20417019510632,"+",NA,-0.254007663765049,NA,NA,0.265978104060768,NA,0.152654156949581,"+",0.0416911124227116,-0.00458046321740365,0.160737127371287,NA,11,-391.426073003129,806.523032082208,313.836144182359,1.89526869551648e-70
"5038",-1.67729683402902,"+",NA,-0.0813474084543346,-0.223075653203859,NA,0.393777636309918,NA,0.137824844167421,"+",0.0321177922775446,NA,NA,0.101270435887686,11,-391.427639109201,806.526164294351,313.839276394502,1.89230282674352e-70
"1726",-0.647049918914353,"+",NA,-0.0570488433016752,-0.175557982489679,-0.280765495610963,0.249683956911193,NA,0.0777651650439943,NA,0.0325425626224063,-0.00219777733255386,NA,NA,11,-391.428550240275,806.5279865565,313.841098656651,1.89057947605406e-70
"5409",2.82568918524314,NA,NA,NA,NA,NA,-0.898439056175289,NA,NA,"+",NA,-0.0081949671445482,NA,-0.091910044554075,7,-395.918716453682,806.528790932054,313.841903032205,1.88981926098195e-70
"6811",-3.19252884650147,NA,1.22177838845218,NA,-0.231321141041655,0.193589151957813,NA,NA,0.171065438857801,NA,0.0747952396004301,NA,-0.0206226681543654,0.117696047486948,10,-392.572884356722,806.529416512187,313.842528612338,1.88922823672822e-70
"6058",-1.54974239009126,"+",NA,NA,-0.245929305746663,NA,0.380675138837017,NA,0.130753854206496,"+",0.0318947531135441,-0.000968553403111761,NA,0.0918172939105141,11,-391.429856289471,806.530598654892,313.843710755043,1.88811189798944e-70
"2223",-3.90745741581003,NA,0.806820050032721,-0.588155656302039,-0.260600747248652,NA,-0.395569566384402,NA,0.387094847881073,NA,NA,NA,0.257792854712201,NA,9,-393.702906300657,806.530812601314,313.843924701465,1.88790993139997e-70
"1317",2.82166793015093,NA,NA,-0.0920689798332733,NA,NA,-0.806325531353705,NA,NA,"+",NA,-0.00662854415733246,NA,NA,7,-395.92224475762,806.535847539931,313.848959640082,1.88316315353113e-70
"1966",-1.5619529093881,"+",NA,-0.0948727856209406,-0.191333722944579,NA,0.288761703953999,NA,0.126474560057551,"+",0.0344107404896602,-0.00218084772083511,NA,NA,11,-391.434227771509,806.539341618968,313.852453719119,1.87987606525436e-70
"1854",0.481961203909447,"+",NA,-0.0934777221067868,-0.0793506057409631,-0.390385951420928,0.243982169044929,NA,NA,"+",0.03662094680647,-0.00378853262538993,NA,NA,11,-391.437805011535,806.54649609902,313.859608199171,1.87316331107456e-70
"5806",-1.42176598570666,"+",NA,-0.0451940779868162,-0.233436568709349,NA,0.401809739300436,NA,0.127234135439417,NA,0.0308228914977374,-0.000478037773742029,NA,0.119163741826087,11,-391.437888171964,806.546662419877,313.859774520028,1.87300754448847e-70
"2878",0.502974109301922,"+",NA,-0.100782842601443,-0.211488746627408,-0.519277693489875,0.263444239090647,NA,NA,"+",0.0353459483940229,NA,0.141577749525046,NA,11,-391.438256964637,806.547400005224,313.860512105375,1.87231692038503e-70
"5681",0.417936003098631,NA,NA,NA,NA,0.794347404696362,-0.940946203152262,NA,NA,NA,0.0606019734057558,-0.0134079294675517,NA,-0.472024181601634,8,-394.828104242554,806.550618422997,313.863730523148,1.86930639429038e-70
"7078",-2.3301478323207,"+",NA,-0.272375331508483,NA,NA,0.385469814427556,NA,0.16429205928315,"+",0.0394438584187708,NA,0.11601297281066,0.113018061090906,11,-391.443286147807,806.557458371564,313.870570471715,1.86292433395527e-70
"1077",2.76320539786445,NA,NA,-0.137129558931352,NA,0.269755428213884,-0.75191235975566,NA,NA,NA,NA,-0.00749689552326794,NA,NA,7,-395.933590077511,806.558538179713,313.871650279864,1.86191880498661e-70
"7846",-1.9009670333923,"+",NA,-0.215689382852252,NA,NA,0.344575810816771,NA,0.142626255934128,NA,0.0391169576609427,-0.003516781242362,0.147044694265031,0.0924665681848468,11,-391.444386746232,806.559659568412,313.872771668564,1.86087513025123e-70
"5165",2.74656897728684,NA,NA,-0.679387177309218,0.927751701665409,NA,-0.539060737145319,NA,NA,NA,NA,-0.0132426178236319,NA,0.0510300288379703,8,-394.832813212656,806.560036363201,313.873148463352,1.86052457924825e-70
"1325",2.76018051432764,NA,NA,-0.666230060284858,0.912447244269905,NA,-0.590988593049965,NA,NA,"+",NA,-0.013674610870572,NA,NA,8,-394.834204079013,806.562818095913,313.875930196064,1.85793863697294e-70
"6054",-1.50992752114593,"+",NA,-0.189729235505512,NA,NA,0.340253269243027,NA,0.117239730641881,"+",0.0383430259054512,-0.00288633708684378,NA,0.0760282312251932,11,-391.446016304271,806.562918684491,313.876030784642,1.85784519562e-70
"6311",-3.58822031205004,NA,0.688841767708412,-0.661937414486544,NA,NA,-0.277404987281698,NA,0.368594139271085,NA,NA,NA,0.20305535108879,0.125895872111159,9,-393.719012857314,806.563025714628,313.876137814779,1.85774577556759e-70
"6939",-0.7477642901448,NA,1.43169323426775,NA,-0.146488664907295,0.174145909334656,NA,NA,NA,"+",0.0844990901016743,NA,-0.279871696661263,0.0997971292587494,10,-392.590056914572,806.563761627886,313.876873728038,1.85706233144073e-70
"4923",-0.633978333210227,NA,1.29618453414918,NA,-0.242963366803776,-0.0185669599599523,-0.259684932746079,NA,NA,"+",0.0821175190892463,NA,NA,-0.0588729262532509,10,-392.593389276147,806.570426351036,313.883538451187,1.8508842278402e-70
"5157",2.77477446097226,NA,NA,-0.137635856671124,NA,NA,-0.938684691967346,NA,NA,NA,NA,-0.00841274634385508,NA,-0.147287293705626,7,-395.939932178365,806.571222381422,313.884334481573,1.85014769438227e-70
"6715",-0.413755243963214,NA,1.34423240629325,NA,-0.195498780406587,0.0999347352588808,-0.242369186631501,NA,NA,NA,0.0782090664531923,NA,-0.215729620123737,-0.0167742281916667,10,-392.594173932693,806.571995664128,313.885107764279,1.8494324890474e-70
"7834",-1.57606655895014,"+",NA,NA,-0.265841586825323,-0.397322103415408,NA,NA,0.136476541421221,NA,0.0335026891072951,-0.0046919425648234,0.283403550527778,-0.0810294862464481,11,-391.452773813448,806.576433702846,313.889545802997,1.84533311253169e-70
"1945",-4.63813558058694,NA,NA,NA,0.917449551962816,0.60471368317344,NA,NA,0.251249123696679,"+",0.0780203041436975,-0.012695999337284,NA,NA,9,-393.726417494083,806.577834988166,313.890947088317,1.84404064626172e-70
"191",-3.16033031516133,NA,0.93221381409505,-0.537870171866012,-0.265430412854604,0.25802179653985,-0.386754661410178,NA,0.343347012477224,NA,NA,NA,NA,NA,9,-393.728540440017,806.582080880035,313.895192980186,1.84013000018293e-70
"1447",-2.33737932913081,NA,0.832256613479518,-0.615237122604687,NA,NA,-0.427386434648378,NA,0.293860815144689,"+",NA,-0.00442532709187373,NA,NA,9,-393.728575789158,806.582151578316,313.895263678467,1.84006495431891e-70
"7060",-0.231345523627106,"+",0.399524416531514,NA,NA,-0.428599125094089,NA,NA,0.0281631822362859,"+",0.0480409545290887,NA,-0.094943657008123,-0.00238732496645257,11,-391.457922473782,806.586731023512,313.899843123664,1.83585653590454e-70
"2471",-3.70813853489748,NA,0.686575269778665,-0.703563650610735,NA,NA,-0.388647000952548,NA,0.37435072218772,"+",NA,NA,0.19620634330665,NA,9,-393.731537626897,806.588075253793,313.901187353945,1.83462304350186e-70
"3742",-1.37819645795337,"+",NA,-0.118721935511147,-0.15692161062184,-0.519099272222505,NA,NA,0.126477435201876,NA,0.0336847311704091,-0.00422920856750419,0.282343046617685,NA,11,-391.459509871208,806.589905818366,313.903017918517,1.83294461376428e-70
"1207",-2.4556002521567,NA,0.797422305220165,-0.587764759933948,NA,0.163655682164808,-0.409116771145629,NA,0.302781855933924,NA,NA,-0.00457908573328127,NA,NA,9,-393.732741387666,806.590482775333,313.903594875484,1.83241592494295e-70
"1199",-2.25323736880107,NA,0.907075404787522,-0.543377765776748,-0.136321923975445,NA,-0.437173135523006,NA,0.290423456015587,NA,NA,-0.00354959178878121,NA,NA,9,-393.732903495031,806.590806990063,313.903919090214,1.83211890090135e-70
"5287",-2.24117940900635,NA,0.82879954134739,-0.585991933499359,NA,NA,-0.353168436164522,NA,0.289797982587954,NA,NA,-0.00344633300131092,NA,0.0852309662524558,9,-393.733931660042,806.592863320083,313.905975420234,1.83023614840887e-70
"8098",-1.67147925147313,"+",NA,NA,NA,NA,0.317367229122049,NA,0.123567925726467,"+",0.040629814671336,-0.00470966907616338,0.0920846576261392,0.0697531182099265,11,-391.46141877832,806.593723632589,313.90683573274,1.82944903018941e-70
"3990",-1.27233891421539,"+",NA,-0.20181999037016,NA,-0.519954972100447,NA,NA,0.111008312652233,"+",0.0379102391137007,-0.00526590176554314,0.242776066930089,NA,11,-391.462822093161,806.596530262271,313.909642362422,1.8268835377321e-70
"4271",-2.61746126855661,NA,0.916687687063849,-0.561571669877441,-0.15714257515736,NA,-0.329060027098714,NA,0.311272833500793,NA,NA,NA,NA,0.104315375218646,9,-393.736218961355,806.59743792271,313.910550022861,1.82605463088079e-70
"431",-2.81180816353478,NA,0.938735339279325,-0.589317011466071,-0.196341939742222,NA,-0.419297849869471,NA,0.321023207405219,"+",NA,NA,NA,NA,9,-393.73701952683,806.599039053659,313.91215115381,1.82459333959628e-70
"3994",-1.37636216109929,"+",NA,NA,-0.203593451925049,-0.501406269737456,NA,NA,0.12617608636215,"+",0.033144549757979,-0.00430939698347154,0.264122020502067,NA,11,-391.464497479127,806.599881034204,313.912993134355,1.82382536521606e-70
"7830",-1.16632602416673,"+",NA,-0.197569770245426,NA,-0.472984196852322,NA,NA,0.103934334276788,NA,0.0386211820716005,-0.00584307010938699,0.247162328874778,-0.0497516514236094,11,-391.465358078171,806.601602232291,313.914714332442,1.82225645804755e-70
"2231",-3.67550915826094,NA,0.667886713694178,-0.680987471677127,NA,0.0663718776681947,-0.384697459677811,NA,0.374050920020699,NA,NA,NA,0.1968887380767,NA,9,-393.739905576513,806.604811153026,313.917923253177,1.81933506403824e-70
"5297",-5.28694033081563,NA,NA,NA,NA,0.820684718327115,-0.680880265540663,NA,0.475662415158326,NA,NA,-0.00538074485132236,NA,-0.159618329275019,8,-394.855429614246,806.605269166381,313.918381266532,1.8189184718636e-70
"4519",-2.73081311035844,NA,0.823646279910765,-0.643633470509902,NA,NA,-0.308628401136082,NA,0.3168521474609,"+",NA,NA,NA,0.114352391830367,9,-393.742394497099,806.609788994198,313.922901094349,1.81481251401319e-70
"7937",0.089740703228387,NA,NA,NA,NA,NA,NA,NA,NA,"+",0.0673086227449459,-0.00950361038172669,0.787206946694011,0.24467535698142,8,-394.859327652065,806.613065242017,313.926177342168,1.81184205989291e-70
"5513",-3.09132004391613,NA,NA,NA,0.660444177917757,NA,NA,NA,0.345864142908154,"+",NA,-0.00336884073641545,NA,0.499094109318371,8,-394.85963916396,806.613688265807,313.926800365958,1.81127773744052e-70
"8074",-2.46683519284116,"+",NA,NA,-0.312211230170817,NA,NA,NA,0.181951346336127,"+",0.0359178084667917,-0.00535353718542834,0.240394791436912,-0.166156183846355,11,-391.474072002579,806.619030081108,313.932142181259,1.80644643672555e-70
"4279",-2.7205115640953,NA,0.806629696398921,-0.622850079689185,NA,0.068366045179098,-0.29791791190016,NA,0.317662762685692,NA,NA,NA,NA,0.120411073483086,9,-393.748163149881,806.621326299763,313.934438399914,1.80437362885501e-70
"6814",-1.96545366914108,"+",NA,-0.11443175711952,-0.292782603762592,-0.427296194185005,NA,NA,0.163589682559241,NA,0.0316152375975151,NA,0.281840325074413,-0.0621437806408885,11,-391.475859277857,806.622604631664,313.935716731815,1.80322070316408e-70
"439",-3.14369412568374,NA,0.7858666890301,-0.673836844163371,NA,0.172591833072983,-0.383534604780912,NA,0.340799625183431,"+",NA,NA,NA,NA,9,-393.748991378905,806.62298275781,313.936094857961,1.80287981294267e-70
"5913",-0.281731367036084,NA,NA,NA,1.1824585354057,-0.146029530595369,NA,NA,NA,"+",0.0769705961035257,-0.0135389669877606,NA,0.292594916342653,9,-393.750198695835,806.62539739167,313.938509491821,1.80070447904421e-70
"7066",-2.0744630996102,"+",NA,NA,-0.348426190882528,-0.381472146254676,NA,NA,0.168350333213515,"+",0.031459489184978,NA,0.26209671183732,-0.0790581169069911,11,-391.477739284585,806.62636464512,313.939476745271,1.79983382078842e-70
